record_id,date,service,shift,patients_accueillis,personnel_present,actes_realises,temps_attente_moy_min,duree_moyenne_prise_en_charge_min,taux_occupation_lits_pct,satisfaction_patient_pct,cout_service_mad,revenu_service_mad,nb_incidents,nb_absences_personnel,productivite_actes_par_personne,statut_service,marge_service_mad
HOSP-01908,2026-06-07,Radiologie,Matin,103.0,14.0,113.0,20.6,54.6,52.4,84.9,12037.9,27626.66,1,2,8.07,Normal,15588.76
HOSP-01909,2026-01-12,Radiologie,Matin,186.0,10.0,215.0,65.0,52.1,92.91,78.53,56495.08,81320.43,0,1,21.5,Saturé,24825.34999999999
HOSP-01910,2026-06-13,Laboratoire,Après-midi,119.0,22.0,111.0,21.7,38.3,78.78,65.51,18932.53,14518.1,0,0,5.05,Normal,-4414.4299999999985
HOSP-01911,2026-06-16,Radiologie,Matin,56.0,31.0,56.0,56.2,32.5,97.41,86.48,16993.87,27125.3,0,1,1.81,Normal,10131.43
HOSP-01912,2026-04-14,Radiologie,Après-midi,29.0,21.0,36.0,18.6,78.6,58.32,55.69,2602.76,87381.63,1,1,1.71,Normal,84778.87000000001
HOSP-01913,2026-02-22,Pédiatrie,Après-midi,175.0,24.0,201.0,48.1,55.2,68.01,64.75,13443.8,77212.45,0,0,8.38,Normal,63768.649999999994
HOSP-01914,2026-03-06,Consultation,Nuit,202.0,14.0,242.0,95.3,66.1,64.29,77.05,67080.09,4797.48,0,1,17.29,Saturé,-62282.61
HOSP-01915,2026-04-12,Laboratoire,Matin,206.0,38.0,149.0,27.5,31.3,48.78,89.34,39507.7,17432.15,0,0,3.92,Normal,-22075.549999999996
HOSP-01916,2026-06-27,Médecine interne,Après-midi,207.0,21.0,235.0,91.3,63.5,90.01,76.73,35923.63,37714.29,2,0,11.19,Normal,1790.6600000000035
HOSP-01917,2026-04-23,Cardiologie,Nuit,156.0,12.0,182.0,55.6,85.7,79.87,77.02,38810.51,37067.77,1,1,15.17,Normal,-1742.7400000000052
HOSP-01918,2026-03-18,Consultation,Nuit,87.0,8.0,69.0,49.3,64.8,67.98,81.22,55825.06,42499.73,0,0,8.62,Normal,-13325.329999999994
HOSP-01919,2026-03-23,Cardiologie,Nuit,41.0,29.0,37.0,44.9,60.3,90.29,88.69,23944.62,60038.0,0,0,1.28,Normal,36093.380000000005
HOSP-01920,2026-02-19,Bloc opératoire,Nuit,211.0,40.0,283.0,42.8,82.4,74.64,83.26,25206.95,13324.36,0,0,7.08,Saturé,-11882.59
HOSP-01921,2026-04-27,Pédiatrie,Nuit,175.0,20.0,142.0,38.7,76.2,95.38,87.05,39800.38,77074.29,0,1,7.1,Normal,37273.909999999996
HOSP-01922,2026-04-23,Médecine interne,Après-midi,161.0,34.0,164.0,31.7,26.3,78.3,84.36,43266.99,10809.58,4,1,4.82,Saturé,-32457.409999999996
HOSP-01923,2026-06-06,Cardiologie,Matin,16.0,43.0,17.0,16.1,70.3,76.72,58.54,40639.83,12987.83,0,0,0.4,Saturé,-27652.0
HOSP-01924,2026-02-10,Urgences,Matin,210.0,32.0,161.0,21.4,77.7,50.54,73.22,10008.12,53161.98,1,2,5.03,Saturé,43153.86
HOSP-01925,2026-06-23,Consultation,Après-midi,132.0,34.0,99.0,49.1,44.2,65.46,96.15,2608.09,94026.06,1,1,2.91,Normal,91417.97
HOSP-01926,2026-05-12,Consultation,Nuit,226.0,28.0,265.0,40.7,70.0,48.15,81.84,47419.74,18146.76,1,1,9.46,Saturé,-29272.98
HOSP-01927,2026-01-28,Laboratoire,Après-midi,228.0,44.0,242.0,10.4,48.8,85.75,79.37,24433.79,75525.87,2,0,5.5,Normal,51092.079999999994
HOSP-01928,2026-01-10,Cardiologie,Après-midi,159.0,41.0,193.0,35.0,17.9,73.85,64.11,5489.24,46528.07,1,0,4.71,Normal,41038.83
HOSP-01929,2026-04-01,Laboratoire,Après-midi,146.0,38.0,167.0,35.7,47.6,104.02,71.53,10774.42,7222.74,1,0,4.39,Saturé,-3551.6800000000003
HOSP-01930,2026-05-27,Laboratoire,Nuit,213.0,10.0,279.0,58.7,27.0,45.91,74.45,30433.72,8931.36,0,0,27.9,Normal,-21502.36
HOSP-01931,2026-06-10,Urgences,Matin,165.0,9.0,152.0,89.9,14.0,51.69,85.44,16710.76,87756.18,1,2,16.89,Normal,71045.42
HOSP-01932,2026-06-29,Urgences,Nuit,52.0,12.0,67.0,61.8,27.7,90.2,65.02,54219.85,36894.06,0,3,5.58,Normal,-17325.79
HOSP-01933,2026-03-27,Urgences,Après-midi,195.0,33.0,257.0,15.5,69.5,100.08,65.78,34740.97,87658.15,0,0,7.79,Normal,52917.17999999999
HOSP-01934,2026-01-05,Cardiologie,Après-midi,200.0,43.0,254.0,22.5,36.6,77.32,70.07,56313.17,23508.68,1,1,5.91,Normal,-32804.49
HOSP-01935,2026-02-22,Laboratoire,Nuit,75.0,17.0,91.0,1.0,55.4,102.48,66.84,51554.91,43288.92,1,3,5.35,Normal,-8265.990000000005
HOSP-01936,2026-03-25,Laboratoire,Après-midi,248.0,16.0,191.0,71.4,67.7,60.2,86.28,60744.16,13757.61,0,3,11.94,Saturé,-46986.55
HOSP-01937,2026-04-21,Laboratoire,Après-midi,100.0,12.0,65.0,51.7,63.1,50.53,66.78,10362.43,19190.98,1,1,5.42,Sous tension,8828.55
HOSP-01938,2026-01-16,Pédiatrie,Nuit,245.0,37.0,197.0,53.4,73.3,80.17,76.57,63375.25,22982.02,1,1,5.32,Normal,-40393.229999999996
HOSP-01939,2026-04-05,Radiologie,Matin,136.0,36.0,183.0,5.8,53.2,100.22,77.25,22562.84,5043.57,0,0,5.08,Sous tension,-17519.27
HOSP-01940,2026-02-16,Pédiatrie,Matin,151.0,13.0,173.0,47.1,77.9,68.24,82.59,54174.18,62933.78,0,1,13.31,Saturé,8759.599999999999
HOSP-01941,2026-05-07,Radiologie,Après-midi,233.0,41.0,159.0,57.1,54.2,57.85,62.17,65312.84,17198.18,0,1,3.88,Sous tension,-48114.659999999996
HOSP-01942,2026-05-16,Pédiatrie,Après-midi,40.0,17.0,39.0,61.6,28.0,71.29,57.58,43052.64,83630.89,0,2,2.29,Sous tension,40578.25
HOSP-01943,2026-02-25,Bloc opératoire,Nuit,56.0,18.0,39.0,62.6,45.4,74.66,65.67,33650.73,33873.46,2,1,2.17,Saturé,222.72999999999593
HOSP-01944,2026-06-02,Consultation,Matin,148.0,3.0,178.0,111.9,46.0,65.36,79.56,15933.8,20309.6,0,0,59.33,Normal,4375.799999999999
HOSP-01945,2026-06-16,Urgences,Nuit,156.0,36.0,206.0,40.1,53.2,90.37,77.47,49965.12,40940.79,0,0,5.72,Normal,-9024.330000000002
HOSP-01946,2026-03-19,Urgences,Après-midi,,11.0,155.0,59.3,67.7,59.49,,,23298.63,1,1,14.09,Normal,-32808.59
HOSP-01947,2026-03-05,Bloc opératoire,Nuit,92.0,29.0,105.0,15.4,52.6,96.83,95.13,61593.94,57878.71,1,0,3.62,Saturé,-3715.230000000003
HOSP-01948,2026-05-06,Pédiatrie,Nuit,81.0,39.0,54.0,24.9,77.9,65.44,87.57,50761.13,10656.37,1,1,1.38,Normal,-40104.759999999995
HOSP-01949,2026-04-19,Laboratoire,Après-midi,254.0,9.0,264.0,80.3,33.7,74.97,53.88,28397.95,57490.74,0,2,29.33,Normal,29092.789999999997
HOSP-01950,2026-06-13,Bloc opératoire,Nuit,165.0,42.0,166.0,55.9,3.2,54.62,70.2,23525.6,85196.23,1,0,3.95,Normal,61670.63
HOSP-01951,2026-02-15,Urgences,Nuit,93.0,24.0,76.0,20.5,56.3,66.04,77.54,47301.13,72067.89,1,2,3.17,Saturé,24766.760000000002
HOSP-01952,2026-06-03,Pédiatrie,Matin,166.0,7.0,210.0,112.2,64.4,54.39,54.07,12391.28,39242.79,1,2,30.0,Saturé,26851.510000000002
HOSP-01953,2026-03-24,Consultation,Après-midi,95.0,39.0,106.0,60.9,44.5,87.37,53.44,9824.07,26351.24,1,0,2.72,Sous tension,16527.170000000002
HOSP-01954,2026-05-16,Radiologie,Après-midi,140.0,43.0,179.0,19.9,48.9,67.87,73.02,28827.78,57241.88,0,0,4.16,Normal,28414.1
HOSP-01955,2026-02-13,Bloc opératoire,Nuit,181.0,32.0,167.0,33.6,22.1,92.29,82.75,51140.69,50101.18,1,1,5.22,Normal,-1039.510000000002
HOSP-01956,2026-04-21,Consultation,Matin,154.0,23.0,153.0,63.5,51.5,80.25,77.88,44650.69,89757.05,0,3,6.65,Normal,45106.36
HOSP-01957,2026-04-22,Pédiatrie,Matin,43.0,24.0,37.0,37.4,19.6,99.07,77.81,8319.29,20161.72,0,2,1.54,Normal,11842.43
HOSP-01958,2026-01-25,Consultation,Matin,148.0,34.0,106.0,72.0,70.7,71.54,74.79,41015.14,19779.18,0,0,3.12,Normal,-21235.96
HOSP-01959,2026-05-12,Cardiologie,Nuit,29.0,26.0,36.0,63.3,-15.9,49.89,65.29,44974.89,53755.46,0,1,1.38,Saturé,8780.57
HOSP-01960,2026-01-22,Consultation,Matin,62.0,42.0,77.0,57.6,40.4,105.34,92.54,19575.94,4278.39,3,2,1.83,Saturé,-15297.55
HOSP-01961,2026-01-30,Radiologie,Matin,171.0,40.0,134.0,40.6,58.6,49.99,,8852.39,42622.33,0,1,3.35,Sous tension,33769.94
HOSP-01962,2026-02-05,Médecine interne,Nuit,118.0,26.0,81.0,60.7,41.7,84.61,82.42,26446.11,25612.37,1,2,3.12,Normal,-833.7400000000016
HOSP-01963,2026-05-28,Consultation,Matin,92.0,42.0,102.0,49.6,45.5,76.61,88.33,24599.82,22906.72,0,1,2.43,Saturé,-1693.0999999999985
HOSP-01964,2026-06-26,Consultation,Nuit,229.0,5.0,246.0,110.9,66.4,48.7,72.75,38392.68,11294.56,1,1,49.2,Saturé,-27098.120000000003
HOSP-01965,2026-05-26,Médecine interne,Matin,222.0,35.0,190.0,1.0,94.7,75.62,68.15,12155.35,18004.67,0,0,5.43,Sous tension,5849.319999999998
HOSP-01966,2026-05-25,Consultation,Matin,39.0,11.0,52.0,11.6,27.4,86.45,77.82,47381.75,62984.68,2,1,4.73,Normal,15602.93
HOSP-01967,2026-01-18,Urgences,Nuit,125.0,28.0,150.0,70.4,46.1,81.08,83.21,63755.71,83489.28,0,1,5.36,Saturé,19733.57
HOSP-01968,2026-02-04,Urgences,Matin,101.0,42.0,82.0,45.2,65.6,86.06,76.03,22249.16,93545.78,0,0,1.95,Normal,71296.62
HOSP-01969,2026-02-15,Urgences,Matin,27.0,15.0,33.0,22.0,63.1,93.5,93.38,41419.46,83442.32,0,0,2.2,Normal,42022.86000000001
HOSP-01970,2026-06-24,Cardiologie,Après-midi,187.0,18.0,134.0,78.3,66.1,73.34,74.12,5911.16,42275.58,0,0,7.44,Normal,36364.42
HOSP-01971,2026-05-11,Pédiatrie,Après-midi,245.0,42.0,273.0,72.0,57.6,99.04,67.69,6208.77,14563.72,0,2,6.5,Saturé,8354.949999999999
HOSP-01972,2026-04-21,Urgences,Matin,19.0,18.0,20.0,85.9,81.3,77.66,71.45,48165.06,63168.28,0,0,1.11,Normal,15003.220000000001
HOSP-01973,2026-05-02,Bloc opératoire,Matin,186.0,21.0,182.0,8.8,46.5,96.6,78.27,3473.03,17277.72,1,1,8.67,Normal,13804.69
HOSP-01974,2026-06-19,Consultation,Matin,167.0,11.0,187.0,64.3,68.6,90.66,91.54,41531.53,74127.2,0,1,17.0,Normal,32595.67
HOSP-01975,2026-06-09,Médecine interne,Après-midi,137.0,20.0,100.0,29.4,63.8,93.92,77.38,52684.0,33261.04,0,0,5.0,Normal,-19422.96
HOSP-01976,2026-02-10,Laboratoire,Nuit,248.0,44.0,310.0,44.7,49.9,103.1,81.67,63895.06,75920.88,0,3,7.05,Sous tension,12025.820000000007
HOSP-01977,2026-02-20,Radiologie,Matin,122.0,6.0,83.0,75.6,88.9,101.95,86.38,32155.76,88798.86,0,0,13.83,Normal,56643.100000000006
HOSP-01978,2026-01-28,Médecine interne,Nuit,139.0,39.0,125.0,3.1,69.4,78.94,71.02,3833.39,73066.4,0,2,3.21,Sous tension,69233.01
HOSP-01979,2026-04-11,Médecine interne,Matin,78.0,41.0,103.0,39.7,48.5,102.03,76.53,14585.54,76350.39,2,1,2.51,Critique,61764.85
HOSP-01980,2026-03-01,Pédiatrie,Après-midi,29.0,8.0,35.0,41.3,86.1,45.59,71.38,53553.0,29074.42,0,1,4.38,Saturé,-24478.58
HOSP-01981,2026-02-28,Pédiatrie,Nuit,119.0,31.0,100.0,48.4,18.2,61.93,75.28,49779.49,9265.55,2,2,3.23,Normal,-40513.94
HOSP-01982,2026-05-16,Médecine interne,Matin,135.0,25.0,88.0,7.8,60.4,80.5,79.64,67503.63,65341.22,0,2,3.52,Normal,-2162.4100000000035
HOSP-01983,2026-02-27,Urgences,Après-midi,28.0,4.0,23.0,53.9,70.7,89.98,87.89,45979.78,57307.58,1,1,5.75,Normal,11327.800000000003
HOSP-01984,2026-05-19,Pédiatrie,Nuit,181.0,11.0,140.0,61.0,98.3,78.93,86.95,23514.64,18071.29,2,0,12.73,Sous tension,-5443.3499999999985
HOSP-01985,2026-02-20,Bloc opératoire,Matin,238.0,6.0,177.0,112.6,75.3,75.0,81.53,5589.34,43520.76,2,1,29.5,Normal,37931.42
HOSP-01986,2026-02-08,Urgences,Après-midi,67.0,25.0,51.0,32.2,73.8,90.61,86.88,24974.61,29210.33,1,0,2.04,Sous tension,4235.720000000001
HOSP-01987,2026-04-08,Consultation,Après-midi,80.0,36.0,53.0,62.5,28.0,97.84,78.85,54354.21,59967.03,1,1,1.47,Sous tension,5612.82
HOSP-01988,2026-05-23,Bloc opératoire,Matin,253.0,,320.0,60.4,75.4,100.3,75.63,35558.38,50959.73,0,0,20.0,Sous tension,15401.350000000006
HOSP-01989,2026-03-08,Urgences,Nuit,256.0,10.0,293.0,69.8,31.3,52.09,68.95,55710.52,91435.95,2,0,29.3,Saturé,35725.43
HOSP-01990,2026-03-30,Cardiologie,Matin,104.0,31.0,139.0,1.0,78.9,77.23,62.61,66437.59,52721.02,1,0,4.48,Normal,-13716.57
HOSP-01991,2026-03-09,Cardiologie,Nuit,211.0,22.0,231.0,52.3,46.1,95.43,69.21,25483.09,12288.07,0,0,10.5,Normal,-13195.02
HOSP-01992,2026-06-28,Urgences,Après-midi,247.0,19.0,303.0,14.7,79.2,99.83,98.0,56919.3,7341.84,0,0,15.95,Saturé,-49577.46000000001
HOSP-01993,2026-04-14,Laboratoire,Après-midi,180.0,5.0,172.0,119.3,85.1,70.78,89.1,50724.41,39074.57,2,0,34.4,Normal,-11649.840000000004
HOSP-01994,2026-01-07,Bloc opératoire,Nuit,210.0,25.0,208.0,73.0,72.1,73.67,78.17,7807.12,30078.44,1,1,8.32,Sous tension,22271.32
HOSP-01995,2026-02-14,Consultation,Après-midi,15.0,30.0,10.0,26.2,62.4,105.88,74.59,19634.38,41819.71,0,1,0.33,Critique,22185.329999999998
HOSP-01996,2026-02-08,Cardiologie,Matin,179.0,18.0,232.0,5.8,46.5,94.0,96.83,7240.21,31680.71,1,0,12.89,Normal,24440.5
HOSP-01997,2026-02-25,Bloc opératoire,Matin,197.0,17.0,128.0,68.3,49.1,87.62,93.44,23754.89,51121.94,1,0,7.53,Normal,27367.050000000003
HOSP-01998,2026-04-22,Pédiatrie,Après-midi,54.0,23.0,70.0,40.1,16.9,51.29,86.12,17903.49,34894.31,3,0,3.04,Sous tension,16990.819999999996
HOSP-01999,2026-03-18,Urgences,Nuit,252.0,21.0,311.0,61.9,80.3,54.7,79.17,40531.28,44590.39,2,2,14.81,Critique,4059.1100000000006
HOSP-02000,2026-05-14,Radiologie,Après-midi,87.0,24.0,69.0,54.9,33.9,99.52,76.51,34163.04,12820.17,1,0,2.88,Saturé,-21342.870000000003
HOSP-02001,2026-04-20,Urgences,Nuit,183.0,3.0,137.0,149.3,48.7,98.65,75.56,4052.31,74480.39,0,1,45.67,Normal,70428.08
HOSP-02002,2026-04-09,Cardiologie,Après-midi,35.0,30.0,35.0,59.1,102.5,84.35,84.44,29399.48,27285.4,0,0,1.17,Normal,-2114.079999999998
HOSP-02003,2026-03-13,Médecine interne,Après-midi,219.0,21.0,172.0,54.7,68.7,64.24,73.05,33442.7,92130.78,0,1,8.19,Critique,58688.08
HOSP-02004,2026-04-08,Urgences,Nuit,116.0,6.0,142.0,87.9,52.7,96.12,73.08,21648.1,57081.73,0,0,23.67,Normal,35433.630000000005
HOSP-02005,2026-05-13,Laboratoire,Après-midi,170.0,24.0,160.0,35.8,65.6,99.6,93.44,3759.83,38025.39,0,0,6.67,Saturé,34265.56
HOSP-02006,2026-03-31,Cardiologie,Nuit,63.0,11.0,80.0,89.0,69.0,61.84,69.67,50307.81,49370.43,1,0,7.27,Sous tension,-937.3799999999974
HOSP-02007,2026-01-09,Médecine interne,Nuit,237.0,22.0,177.0,32.1,50.1,53.62,81.07,55839.65,91436.58,1,1,8.05,Normal,35596.93
HOSP-02008,2026-06-01,Consultation,Nuit,187.0,12.0,208.0,67.0,43.2,93.25,77.94,14249.01,49690.3,1,1,17.33,Saturé,35441.29
HOSP-02009,2026-04-08,Laboratoire,Nuit,225.0,11.0,190.0,90.8,48.1,91.04,73.84,47419.57,30310.78,1,0,17.27,Normal,-17108.79
HOSP-02010,2026-05-26,Radiologie,Nuit,203.0,41.0,238.0,29.1,35.8,70.21,85.89,27322.71,65327.56,2,0,5.8,Normal,38004.85
HOSP-02011,2026-06-01,Bloc opératoire,Après-midi,42.0,23.0,31.0,10.4,31.6,93.73,79.29,31470.43,17006.17,0,0,1.35,Critique,-14464.260000000002
HOSP-02012,2026-02-18,Médecine interne,Après-midi,121.0,41.0,92.0,29.9,63.6,71.81,93.41,41757.42,34455.6,1,2,2.24,Normal,-7301.82
HOSP-02013,2026-03-29,Consultation,Après-midi,180.0,40.0,207.0,11.0,53.2,76.81,72.98,51689.05,67995.4,0,3,5.17,Normal,16306.349999999991
HOSP-02014,2026-01-19,Urgences,Nuit,190.0,12.0,241.0,71.8,44.5,74.22,99.0,19419.09,48143.2,0,1,20.08,Normal,28724.109999999997
HOSP-02015,2026-03-31,Médecine interne,Nuit,184.0,41.0,222.0,27.6,46.0,80.7,90.82,9680.31,64378.85,0,0,5.41,Saturé,54698.54
HOSP-02016,2026-05-14,Laboratoire,Nuit,203.0,16.0,218.0,68.7,65.3,48.62,,63937.18,31519.25,0,0,13.62,Critique,-32417.93
HOSP-02017,2026-01-05,Cardiologie,Matin,118.0,34.0,132.0,27.5,44.7,58.78,69.89,57481.75,73520.06,0,0,3.88,Saturé,16038.309999999998
HOSP-02018,2026-01-20,Pédiatrie,Nuit,239.0,12.0,173.0,67.3,32.9,52.17,91.7,57109.19,85004.14,0,0,14.42,Saturé,27894.949999999997
HOSP-02019,2026-05-19,Bloc opératoire,Après-midi,191.0,28.0,188.0,64.5,40.2,95.78,53.82,35305.87,88492.41,0,2,6.71,Saturé,53186.54
HOSP-02020,2026-05-24,Laboratoire,Nuit,84.0,19.0,64.0,14.1,42.1,69.6,96.91,43901.65,19441.84,0,1,3.37,Saturé,-24459.81
HOSP-02021,2026-02-21,Cardiologie,Nuit,199.0,24.0,216.0,75.1,43.3,75.4,75.45,5133.67,35676.84,0,2,9.0,Saturé,30543.17
HOSP-02022,2026-03-21,Laboratoire,Matin,92.0,33.0,79.0,22.2,76.0,52.0,66.87,24365.45,47250.47,0,1,2.39,Normal,22885.02
HOSP-02023,2026-04-08,Cardiologie,Matin,258.0,34.0,341.0,38.3,11.5,54.72,78.04,39485.61,42052.03,0,1,10.03,Normal,2566.4199999999983
HOSP-02024,2026-06-21,Consultation,Nuit,252.0,22.0,181.0,27.6,56.4,53.61,72.3,31418.23,51098.07,0,2,8.23,Sous tension,19679.84
HOSP-02025,2026-03-24,Urgences,Nuit,157.0,17.0,119.0,45.5,59.2,95.56,72.07,11698.23,87000.43,0,0,7.0,Saturé,75302.2
HOSP-02026,2026-02-02,Urgences,Matin,58.0,17.0,48.0,20.5,54.6,73.44,93.93,36554.05,45412.51,0,0,2.82,Normal,8858.46
HOSP-02027,2026-01-28,Urgences,Après-midi,132.0,24.0,154.0,1.0,45.4,60.88,75.64,54929.69,50814.2,1,0,6.42,Sous tension,-4115.490000000005
HOSP-02028,2026-06-12,Radiologie,Après-midi,88.0,14.0,102.0,76.4,78.6,95.24,89.75,3578.34,91852.31,2,1,7.29,Normal,88273.97
HOSP-02029,2026-06-25,Radiologie,Matin,140.0,34.0,112.0,16.0,45.3,70.45,83.14,67949.16,6214.52,3,0,3.29,Saturé,-61734.64
HOSP-02030,2026-04-09,Consultation,Après-midi,177.0,36.0,167.0,58.4,,67.93,74.63,23163.14,57620.25,1,1,4.64,Normal,34457.11
HOSP-02031,2026-06-08,Urgences,Après-midi,30.0,28.0,28.0,33.4,48.8,55.66,72.39,11845.42,60174.0,0,0,1.0,Normal,48328.58
HOSP-02032,2026-06-29,Bloc opératoire,Nuit,238.0,29.0,299.0,52.7,45.4,102.67,66.63,43599.14,43004.03,2,1,10.31,Saturé,-595.1100000000006
HOSP-02033,2026-03-13,Médecine interne,Après-midi,87.0,19.0,65.0,18.4,37.7,99.18,85.71,63021.55,45687.4,2,3,3.42,Sous tension,-17334.15
HOSP-02034,2026-01-08,Cardiologie,Nuit,162.0,21.0,199.0,41.4,36.2,85.25,73.62,59199.09,38011.55,2,0,9.48,Normal,-21187.539999999994
HOSP-02035,2026-03-19,Radiologie,Matin,129.0,41.0,166.0,,24.9,91.68,68.92,44836.62,20280.38,1,0,4.05,Normal,-24556.24
HOSP-02036,2026-04-19,Médecine interne,Matin,246.0,29.0,202.0,24.9,35.5,92.47,96.8,45440.28,6712.51,0,1,6.97,Sous tension,-38727.77
HOSP-02037,2026-01-06,Pédiatrie,Matin,123.0,41.0,105.0,76.9,56.0,53.78,90.24,64414.95,73102.08,0,1,2.56,Normal,8687.130000000005
HOSP-02038,2026-01-26,Radiologie,Matin,96.0,18.0,101.0,21.6,64.6,60.67,84.62,52514.85,76688.41,1,1,5.61,Normal,24173.560000000005
HOSP-02039,2026-03-05,Pédiatrie,Matin,222.0,4.0,260.0,134.9,24.8,81.62,47.2,54599.5,54916.14,0,0,65.0,Normal,316.6399999999994
HOSP-02040,2026-04-17,Pédiatrie,Matin,222.0,10.0,144.0,71.9,79.8,53.68,59.24,11612.5,55082.97,1,0,14.4,Normal,43470.47
HOSP-02041,2026-01-07,Cardiologie,Nuit,202.0,25.0,207.0,66.7,61.4,101.69,61.59,63981.49,75140.07,1,0,8.28,Saturé,11158.580000000009
HOSP-02042,2026-01-19,Laboratoire,Matin,127.0,37.0,165.0,76.6,43.2,64.75,66.62,14930.83,33003.0,1,1,4.46,Normal,18072.17
HOSP-02043,2026-04-05,Pédiatrie,Nuit,141.0,18.0,156.0,63.6,67.1,103.48,64.29,67129.77,31754.05,1,0,8.67,Normal,-35375.72
HOSP-02044,2026-05-24,Bloc opératoire,Après-midi,160.0,15.0,208.0,60.4,71.9,68.41,78.5,32813.04,56153.75,1,1,13.87,Normal,23340.71
HOSP-02045,2026-01-21,Pédiatrie,Nuit,55.0,31.0,48.0,27.5,50.1,52.99,74.49,12826.75,10058.35,1,3,1.55,Normal,-2768.3999999999996
HOSP-02046,2026-06-08,Bloc opératoire,Après-midi,149.0,4.0,199.0,91.8,3.5,49.32,87.09,8951.07,11623.04,1,0,49.75,Normal,2671.970000000001
HOSP-02047,2026-05-27,Urgences,Nuit,218.0,28.0,190.0,47.1,38.3,49.43,79.3,57527.99,37285.59,0,0,6.79,Normal,-20242.4
HOSP-02048,2026-02-22,Consultation,Nuit,61.0,8.0,68.0,42.3,67.6,78.75,72.65,59592.14,10324.81,1,0,8.5,Normal,-49267.33
HOSP-02049,2026-01-10,Laboratoire,Après-midi,118.0,30.0,82.0,34.9,58.4,60.32,76.2,39253.63,80126.41,0,1,2.73,Normal,40872.780000000006
HOSP-02050,2026-01-18,Laboratoire,Matin,,15.0,179.0,72.7,54.7,90.18,65.91,39618.16,18462.44,0,1,11.93,Normal,-21155.720000000005
HOSP-02051,2026-05-11,Radiologie,Matin,188.0,44.0,137.0,64.9,84.2,79.3,66.07,17371.12,42884.2,1,0,3.11,Sous tension,25513.079999999998
HOSP-02052,2026-06-27,Consultation,Matin,159.0,15.0,109.0,28.3,68.4,46.56,99.0,48254.92,6493.97,0,1,7.27,Normal,-41760.95
HOSP-02053,2026-03-28,Laboratoire,Matin,221.0,22.0,222.0,68.0,55.2,83.96,88.12,23235.21,42975.45,0,0,10.09,Sous tension,19740.239999999998
HOSP-02054,2026-05-19,Bloc opératoire,Nuit,235.0,5.0,275.0,103.7,27.7,48.98,83.3,37977.64,79875.4,2,1,55.0,Normal,41897.759999999995
HOSP-02055,2026-01-08,Bloc opératoire,Matin,178.0,4.0,149.0,106.8,116.4,79.43,71.63,30235.66,92419.22,1,0,37.25,Normal,62183.56
HOSP-02056,2026-04-25,Bloc opératoire,Nuit,115.0,33.0,130.0,75.5,55.4,97.73,94.97,13639.88,88936.28,0,1,3.94,Saturé,75296.4
HOSP-02057,2026-01-15,Bloc opératoire,Matin,114.0,37.0,79.0,31.6,42.4,69.65,84.35,36928.36,51285.14,0,0,2.14,Normal,14356.779999999999
HOSP-02058,2026-05-30,Médecine interne,Matin,114.0,,119.0,51.0,49.1,105.84,87.22,53155.13,64304.05,0,0,4.96,Normal,11148.920000000006
HOSP-02059,2026-01-22,Cardiologie,Matin,212.0,44.0,272.0,23.0,70.6,82.8,74.69,9907.09,34416.82,2,0,6.18,Normal,24509.73
HOSP-02060,2026-03-12,Médecine interne,Nuit,177.0,28.0,144.0,64.4,55.0,75.05,55.94,42668.93,85971.06,1,0,5.14,Normal,43302.13
HOSP-02061,2026-01-02,Radiologie,Nuit,188.0,14.0,129.0,74.5,25.8,58.35,68.49,42418.55,75677.49,1,3,9.21,Normal,33258.94
HOSP-02062,2026-04-28,Pédiatrie,Nuit,198.0,11.0,134.0,63.0,33.0,63.24,80.4,60172.98,82006.03,3,2,12.18,Normal,21833.049999999996
HOSP-02063,2026-04-08,Radiologie,Nuit,105.0,43.0,124.0,52.0,47.5,91.9,93.09,62919.17,75737.13,1,0,2.88,Normal,12817.960000000006
HOSP-02064,2026-06-19,Bloc opératoire,Nuit,94.0,25.0,80.0,47.8,42.4,101.92,65.96,33664.0,54417.35,2,2,3.2,Sous tension,20753.35
HOSP-02065,2026-01-17,Bloc opératoire,Matin,189.0,,189.0,50.6,47.8,77.98,77.56,38810.11,4888.1,2,0,10.5,Saturé,-33922.01
HOSP-02066,2026-03-09,Radiologie,Nuit,233.0,19.0,253.0,68.7,36.8,95.78,64.32,7441.92,76454.12,0,2,13.32,Normal,69012.2
HOSP-02067,2026-06-25,Laboratoire,Matin,191.0,14.0,155.0,61.8,69.6,55.64,83.87,59835.52,25193.29,1,2,11.07,Sous tension,-34642.229999999996
HOSP-02068,2026-05-24,Radiologie,Matin,242.0,22.0,223.0,47.2,43.5,57.12,71.85,15032.25,70487.56,1,1,10.14,Sous tension,55455.31
HOSP-02069,2026-05-22,Laboratoire,Nuit,68.0,8.0,58.0,75.4,39.9,81.15,67.08,48687.65,4139.52,2,0,7.25,Normal,-44548.130000000005
HOSP-02070,2026-02-06,Urgences,Nuit,248.0,23.0,207.0,36.9,94.3,105.47,94.7,53010.78,32075.02,0,0,9.0,Sous tension,-20935.76
HOSP-02071,2026-02-09,Consultation,Après-midi,250.0,38.0,215.0,56.2,39.5,60.99,72.28,65293.33,79623.41,0,1,5.66,Normal,14330.080000000002
HOSP-02072,2026-06-22,Radiologie,Matin,249.0,6.0,232.0,118.7,74.2,80.2,85.55,28262.11,90975.48,0,1,38.67,Normal,62713.369999999995
